TripID,DepartureLocationCountry,DepartureLocationCity,ArrivalLocationCountry,ArrivalLocationCity,ShippingType,ShippingTypeDescription,Purpose,OutOfPolicy,EntitiyCode,BusinessUnit,HotelNights,NetCosts
80106,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,10000,Value Engineering,2,3450
80113,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,8000,Legal,4,2700
80117,AU,Sydney,SG,Singapore,10,Economy Flight,Internal Business Trip,No,10000,Sales,5,3000
80119,CN,Beijing,RU,Moscow,15,Volkswagen Golf petrol,Conference/Exhibition,Yes,8000,Ecosystem,3,450
80120,MX,Mexico City,US,Miami,14,Volkswagen Golf diesel,Conference/Exhibition,Yes,7000,Sales,1,2850
80125,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,6000,Marketing,2,900
80126,AU,Sydney,AU,Perth,15,Volkswagen Golf petrol,Customer Visit,No,9000,Ecosystem,3,1350
80127,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Executive Management,5,1950
80134,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,9000,Marketing,2,1950
80137,CN,Beijing,IN,New Delhi,10,Economy Flight,Internal Business Trip,No,8000,Sales,3,2700
80139,CN,Beijing,AU,Sydney,10,Economy Flight,Conference/Exhibition,No,8000,Sales,1,1500
80143,US,New York,MX,Mexico City,16,BMW 3 plugin hybrid,Conference/Exhibition,No,10000,Executive Management,3,2400
80146,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,10000,Marketing,4,2250
80151,US,New York,CA,Toronto,4,Train,Internal Business Trip,No,10000,Value Engineering,2,3150
80154,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,Yes,6000,Executive Management,5,1500
80160,MX,Mexico City,US,Miami,13,BMW 3 diesel,Enablement,No,6000,Executive Management,3,1200
80162,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Internal Business Trip,No,7000,Sales,3,3000
80164,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,6000,Marketing,1,1200
80165,CN,Beijing,RU,Moscow,10,Economy Flight,Customer Visit,No,9000,Office Management,1,1200
80170,BR,Ṣo Paulo,AR,Buenos Aires,14,Volkswagen Golf diesel,Conference/Exhibition,No,6000,Value Engineering,6,2250
80171,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Internal Business Trip,No,6000,Marketing,4,3150
80172,US,New York,CA,Toronto,14,Volkswagen Golf diesel,Customer Visit,No,9000,Executive Management,3,1200
80173,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,10000,Value Engineering,3,3600
80175,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Ecosystem,2,2700
80176,BR,Ṣo Paulo,PT,Lisbon,12,Business Class Flight,Internal Business Trip,No,6000,Marketing,2,1200
80177,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,7000,Operations,1,3600
80179,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Executive Management,2,2250
80180,AU,Sydney,NZ,Auckland,12,Business Class Flight,Conference/Exhibition,Yes,8000,Sustainability,3,300
80186,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Sales,2,3600
80188,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,7000,Sales,2,3600
80191,US,New York,CA,Toronto,4,Train,Conference/Exhibition,No,7000,Value Engineering,2,3750
80193,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,10000,Services,2,3000
80199,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Customer Visit,No,6000,Sales,1,2700
80200,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,8000,Executive Management,3,2400
80204,CN,Beijing,RU,Moscow,12,Business Class Flight,Customer Visit,Yes,6000,Marketing,3,2700
80207,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,9000,Value Engineering,4,1500
80209,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,10000,Marketing,2,3150
80213,AU,Sydney,AU,Perth,14,Volkswagen Golf diesel,Customer Visit,No,9000,Sales,6,1950
80214,CN,Beijing,IN,New Delhi,14,Volkswagen Golf diesel,Conference/Exhibition,No,9000,Sales,2,900
80215,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Product Management,2,450
80217,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,10000,Marketing,1,2700
80218,AU,Sydney,AU,Brisbane,14,Volkswagen Golf diesel,Customer Visit,No,8000,Value Engineering,1,1200
80219,AU,Sydney,AU,Perth,13,BMW 3 diesel,Customer Visit,No,8000,Customer Support,2,3000
80224,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,8000,Services,2,3150
80225,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,No,7000,Executive Management,3,2850
80227,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Customer Visit,Yes,9000,Sales,3,2550
80229,DE,Berlin,GB,London,4,Train,Customer Visit,No,8000,Customer Support,3,3000
80230,AU,Sydney,SG,Singapore,12,Business Class Flight,Conference/Exhibition,Yes,8000,Operations,3,2700
80232,AU,Sydney,AU,Brisbane,13,BMW 3 diesel,Conference/Exhibition,No,9000,Marketing,3,3600
80233,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,10000,Sales,5,2850
80245,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Executive Management,2,3150
80254,US,New York,CA,Toronto,14,Volkswagen Golf diesel,Conference/Exhibition,No,7000,Executive Management,6,2850
80260,US,New York,CA,Toronto,15,Volkswagen Golf petrol,Customer Visit,No,6000,Finance,1,2850
80265,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,8000,Marketing,3,3000
80268,CN,Beijing,US,New York,12,Business Class Flight,Internal Business Trip,Yes,9000,Legal,2,2250
80271,DE,Berlin,GB,London,4,Train,Partner Visit,No,10000,Services,3,2400
80276,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,9000,Services,1,1800
80283,DE,Berlin,IT,Rome,14,Volkswagen Golf diesel,Conference/Exhibition,No,8000,Marketing,3,3450
80286,US,New York,CA,Toronto,13,BMW 3 diesel,Customer Visit,No,8000,Sales,2,3000
80287,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,8000,Sales,2,1800
80290,DE,Berlin,GB,London,12,Business Class Flight,Enablement,No,7000,Marketing,2,3600
80292,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Enablement,No,7000,Sales,1,3600
80297,CN,Beijing,RU,Moscow,10,Economy Flight,Conference/Exhibition,No,9000,Marketing,2,450
80298,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,Yes,10000,Marketing,2,900
80302,AU,Sydney,NZ,Auckland,10,Economy Flight,Customer Visit,No,9000,Sales,4,3150
80305,CN,Beijing,RU,Moscow,10,Economy Flight,Internal Business Trip,No,9000,Office Management,2,900
80309,CN,Beijing,RU,Moscow,4,Train,Internal Business Trip,No,6000,Services,3,1800
80318,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Conference/Exhibition,No,7000,Customer Support,5,1500
80324,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,8000,Legal,2,900
80326,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Conference/Exhibition,No,6000,Legal,2,2700
80332,AU,Sydney,DE,Frankfurt,10,Economy Flight,Enablement,No,8000,Ecosystem,3,3000
80333,ZA,Cape Town,ZA,Johannesburg,15,Volkswagen Golf petrol,Customer Visit,No,9000,Sales,2,3450
80336,DE,Berlin,IT,Rome,12,Business Class Flight,Conference/Exhibition,No,6000,Finance,2,2400
80337,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,10000,Executive Management,2,3000
80346,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,No,7000,Customer Support,1,750
80350,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,7000,Marketing,4,1200
80362,US,New York,MX,Mexico City,12,Business Class Flight,Internal Business Trip,No,9000,Customer Support,5,3450
80369,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Customer Visit,No,10000,Legal,3,900
80370,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,9000,Ecosystem,1,3300
80376,DE,Berlin,NL,Amsterdam,17,Fiat 500 electric,Conference/Exhibition,No,9000,Sales,4,1950
80378,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,9000,Sales,2,450
80379,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Enablement,Yes,7000,Value Engineering,3,2400
80381,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,6000,Value Engineering,1,3600
80382,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,7000,Marketing,3,1200
80384,CN,Beijing,IN,New Delhi,10,Economy Flight,Conference/Exhibition,No,8000,Sales,5,1200
80386,AU,Sydney,DE,Frankfurt,10,Economy Flight,Partner Visit,No,9000,Sales,3,1350
80388,DE,Berlin,ES,Madrid,17,Fiat 500 electric,Conference/Exhibition,No,8000,Sales,2,3150
80390,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,7000,Sales,2,2400
80398,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,8000,Customer Support,3,3450
80402,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,No,6000,Operations,3,450
80403,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Conference/Exhibition,Yes,9000,Marketing,2,3300
80407,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,7000,Sales,4,1200
80414,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,7000,Sales,2,2250
80423,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Conference/Exhibition,Yes,7000,Sales,3,3300
80425,CN,Beijing,TR,Istanbul,16,BMW 3 plugin hybrid,Enablement,Yes,8000,Marketing,2,2400
80426,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,No,6000,Marketing,6,2700
80430,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Value Engineering,3,3600
80433,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,9000,Sales,4,2250
80439,BR,Ṣo Paulo,PT,Lisbon,10,Economy Flight,Customer Visit,No,10000,Engineering,1,2400
80440,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,6000,Office Management,3,2250
80443,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Enablement,No,7000,Ecosystem,3,3000
80446,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,No,9000,Sales,2,3600
80454,CN,Beijing,IN,New Delhi,10,Economy Flight,Conference/Exhibition,No,10000,Value Engineering,5,3150
80455,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,8000,Marketing,4,750
80465,US,New York,CA,Toronto,12,Business Class Flight,Conference/Exhibition,Yes,7000,Ecosystem,6,450
80467,US,New York,MX,Mexico City,13,BMW 3 diesel,Conference/Exhibition,Yes,9000,Marketing,6,2400
80468,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,7000,Marketing,5,750
80480,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Conference/Exhibition,No,8000,Value Engineering,3,2400
80482,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,8000,Ecosystem,2,1500
80487,CN,Beijing,IN,New Delhi,12,Business Class Flight,Conference/Exhibition,No,6000,Sales,4,1200
80493,US,New York,CA,Toronto,4,Train,Internal Business Trip,No,7000,Sales,2,2700
80499,AU,Sydney,AU,Melbourne,14,Volkswagen Golf diesel,Customer Visit,Yes,8000,Sales,5,1200
80505,CN,Beijing,RU,Moscow,12,Business Class Flight,Customer Visit,Yes,6000,Marketing,3,900
80507,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,7000,Value Engineering,4,450
80508,CN,Beijing,IN,New Delhi,10,Economy Flight,Customer Visit,No,10000,Sales,3,1200
80511,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Services,1,2400
80513,BR,Ṣo Paulo,US,Miami,12,Business Class Flight,Customer Visit,No,6000,Value Engineering,2,1800
80518,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Customer Visit,No,6000,Legal,3,3150
80523,MX,Mexico City,US,Miami,14,Volkswagen Golf diesel,Customer Visit,No,9000,Executive Management,2,2850
80525,US,New York,CA,Toronto,15,Volkswagen Golf petrol,Conference/Exhibition,No,7000,Sales,3,450
80531,AU,Sydney,AU,Perth,14,Volkswagen Golf diesel,Conference/Exhibition,No,8000,Executive Management,3,3600
80535,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,7000,Sales,2,3300
80540,CN,Beijing,IN,New Delhi,13,BMW 3 diesel,Enablement,No,7000,Value Engineering,3,450
80545,DE,Berlin,FR,Paris,14,Volkswagen Golf diesel,Conference/Exhibition,No,8000,Sales,2,1800
80559,US,New York,CA,Toronto,13,BMW 3 diesel,Customer Visit,Yes,9000,Sales,3,1200
80565,AU,Sydney,AU,Perth,15,Volkswagen Golf petrol,Conference/Exhibition,No,9000,Value Engineering,6,450
80566,US,New York,MX,Mexico City,13,BMW 3 diesel,Internal Business Trip,No,8000,Services,3,3150
80567,DE,Berlin,ES,Madrid,12,Business Class Flight,Customer Visit,Yes,6000,Marketing,3,3300
80572,AU,Sydney,US,Los Angeles,10,Economy Flight,Conference/Exhibition,No,10000,Sales,4,1200
80574,CN,Beijing,AU,Sydney,10,Economy Flight,Conference/Exhibition,No,9000,Value Engineering,3,450
80578,DE,Berlin,NL,Amsterdam,14,Volkswagen Golf diesel,Conference/Exhibition,Yes,10000,Sales,3,900
80579,ZA,Cape Town,ZA,Johannesburg,13,BMW 3 diesel,Enablement,No,8000,Sales,2,1800
80580,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,9000,Executive Management,3,3000
80581,US,New York,CA,Toronto,12,Business Class Flight,Enablement,No,9000,Ecosystem,4,450
80584,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,9000,Sales,2,300
80587,BR,Ṣo Paulo,AR,Buenos Aires,10,Economy Flight,Customer Visit,No,6000,Marketing,3,3150
80588,CN,Beijing,AU,Sydney,10,Economy Flight,Customer Visit,No,6000,Executive Management,4,1800
80589,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,Yes,9000,Finance,2,3300
80594,DE,Berlin,ES,Madrid,4,Train,Customer Visit,No,10000,Sales,3,1800
80596,AU,Sydney,US,Los Angeles,12,Business Class Flight,Customer Visit,Yes,6000,Sales,2,2700
80597,DE,Berlin,IT,Rome,13,BMW 3 diesel,Customer Visit,No,7000,Sales,3,3150
80599,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,No,10000,Value Engineering,4,2550
80601,CN,Beijing,GB,London,14,Volkswagen Golf diesel,Partner Visit,No,8000,Engineering,2,3600
80609,ES,Madrid,PT,Lisbon,15,Volkswagen Golf petrol,Internal Business Trip,No,7000,Customer Support,4,1800
80614,AU,Sydney,US,Los Angeles,10,Economy Flight,Internal Business Trip,No,6000,Marketing,4,2700
80625,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,9000,Customer Support,2,3300
80631,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Conference/Exhibition,Yes,7000,Customer Support,4,2700
80633,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,6000,Sales,1,2400
80634,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,9000,Customer Support,2,3150
80640,AU,Sydney,DE,Frankfurt,10,Economy Flight,Customer Visit,No,6000,Sales,2,3300
80641,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Internal Business Trip,No,7000,Services,5,2850
80648,DE,Berlin,GB,London,12,Business Class Flight,Customer Visit,Yes,7000,Sales,5,1800
80652,US,New York,MX,Mexico City,4,Train,Customer Visit,No,9000,Sales,1,1200
80654,CN,Beijing,RU,Moscow,12,Business Class Flight,Customer Visit,Yes,9000,Value Engineering,1,1800
80663,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,No,9000,Operations,3,3150
80665,US,New York,MX,Mexico City,4,Train,Customer Visit,No,8000,Sales,1,3450
80667,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Partner Visit,No,10000,Finance,2,450
80669,DE,Berlin,IT,Rome,14,Volkswagen Golf diesel,Enablement,Yes,6000,Engineering,5,1500
80670,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Customer Visit,No,7000,Sales,2,300
80671,US,New York,JP,Tokyo,12,Business Class Flight,Customer Visit,Yes,7000,Sales,2,900
80672,CN,Beijing,IN,New Delhi,14,Volkswagen Golf diesel,Conference/Exhibition,No,6000,Services,3,3150
80674,BR,Ṣo Paulo,PT,Lisbon,12,Business Class Flight,Partner Visit,Yes,8000,Marketing,4,1200
80677,BR,Ṣo Paulo,JP,Tokyo,12,Business Class Flight,Conference/Exhibition,Yes,8000,Value Engineering,5,1200
80683,DE,Berlin,GB,London,4,Train,Internal Business Trip,No,6000,Office Management,3,2550
80692,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Internal Business Trip,No,8000,Marketing,1,900
80694,AU,Sydney,DE,Frankfurt,12,Business Class Flight,Customer Visit,Yes,10000,Customer Support,2,1800
80695,AU,Sydney,US,Los Angeles,12,Business Class Flight,Customer Visit,Yes,7000,Marketing,4,2700
80703,AU,Sydney,US,Los Angeles,10,Economy Flight,Customer Visit,No,6000,Customer Support,3,3150
80704,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,10000,Operations,1,3150
80710,AU,Sydney,DE,Frankfurt,10,Economy Flight,Conference/Exhibition,No,8000,Marketing,2,3750
80713,US,New York,CA,Toronto,12,Business Class Flight,Customer Visit,Yes,10000,Customer Support,3,3000
80716,AU,Sydney,AU,Melbourne,15,Volkswagen Golf petrol,Customer Visit,Yes,8000,Ecosystem,3,300
80724,CN,Beijing,IN,New Delhi,12,Business Class Flight,Conference/Exhibition,No,10000,Sales,4,2700
80725,US,New York,MX,Mexico City,12,Business Class Flight,Customer Visit,Yes,7000,Engineering,3,2700
80727,BR,Ṣo Paulo,ZA,Johannesburg,12,Business Class Flight,Customer Visit,Yes,9000,Value Engineering,3,1500
80731,AU,Sydney,AU,Perth,14,Volkswagen Golf diesel,Partner Visit,No,9000,Customer Support,2,450
80735,AU,Sydney,US,Los Angeles,12,Business Class Flight,Conference/Exhibition,No,9000,Value Engineering,3,2850
80742,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,10000,Sales,5,2400
80743,ZA,Cape Town,ZA,Johannesburg,14,Volkswagen Golf diesel,Conference/Exhibition,No,9000,Customer Support,3,1500
80746,US,New York,MX,Mexico City,12,Business Class Flight,Internal Business Trip,Yes,6000,Services,5,2700
80748,AU,Sydney,SG,Singapore,10,Economy Flight,Partner Visit,No,9000,Marketing,1,2850
80750,AU,Sydney,CN,Beijing,10,Economy Flight,Customer Visit,No,9000,Customer Support,2,900
80755,ZA,Cape Town,ZA,Johannesburg,15,Volkswagen Golf petrol,Customer Visit,No,10000,Services,4,3450
80760,DE,Berlin,NL,Amsterdam,17,Fiat 500 electric,Conference/Exhibition,Yes,9000,Sales,2,2700
80764,CN,Beijing,RU,Moscow,12,Business Class Flight,Conference/Exhibition,Yes,7000,Operations,5,3300
80766,CN,Beijing,AU,Sydney,4,Train,Customer Visit,No,8000,Sales,4,1200
80772,US,New York,MX,Mexico City,15,Volkswagen Golf petrol,Internal Business Trip,No,10000,Customer Support,2,1200
80773,AU,Sydney,AU,Perth,16,BMW 3 plugin hybrid,Internal Business Trip,No,8000,Executive Management,2,450
80784,ES,Madrid,PT,Lisbon,14,Volkswagen Golf diesel,Enablement,No,6000,Sales,1,3300
80788,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,9000,Marketing,5,1500
80793,CN,Beijing,RU,Moscow,15,Volkswagen Golf petrol,Conference/Exhibition,No,7000,Customer Support,1,2550
80794,BR,Ṣo Paulo,AR,Buenos Aires,12,Business Class Flight,Customer Visit,No,8000,Sales,3,1050
80796,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Customer Visit,No,6000,Value Engineering,5,2700
80798,DE,Hamburg,FR,Paris,13,BMW 3 diesel,Customer Visit,Yes,9000,Services,2,2250
80805,CN,Beijing,IN,New Delhi,12,Business Class Flight,Customer Visit,Yes,6000,Sales,2,1200
80812,DE,Berlin,ES,Madrid,12,Business Class Flight,Conference/Exhibition,No,7000,Customer Support,1,3150
80821,DE,Berlin,GB,London,4,Train,Conference/Exhibition,Yes,10000,Sales,4,1800
80825,DE,Berlin,NL,Amsterdam,13,BMW 3 diesel,Customer Visit,No,7000,Sales,4,1500
80826,CN,Beijing,AU,Sydney,4,Train,Enablement,No,9000,Sales,3,300
80827,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,6000,Sales,2,2400
80829,DE,Berlin,ES,Madrid,4,Train,Customer Visit,No,8000,Marketing,5,1950
80834,CN,Beijing,RU,Moscow,10,Economy Flight,Customer Visit,No,10000,Executive Management,3,900
80840,BR,Ṣo Paulo,JP,Tokyo,10,Economy Flight,Enablement,No,9000,Sales,2,450
80841,CN,Beijing,RU,Moscow,4,Train,Conference/Exhibition,No,9000,Sales,5,1500
80842,CN,Beijing,RU,Moscow,10,Economy Flight,Customer Visit,No,7000,Sales,3,2400
80844,DE,Berlin,FR,Paris,11,First Class Flight,Customer Visit,Yes,10000,Customer Support,2,750
80847,AU,Sydney,AU,Brisbane,15,Volkswagen Golf petrol,Internal Business Trip,Yes,9000,Sales,1,2700
80848,BR,Ṣo Paulo,ZA,Johannesburg,10,Economy Flight,Conference/Exhibition,No,7000,Sales,2,450
80850,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Conference/Exhibition,No,9000,Executive Management,4,1350
80852,US,New York,DE,Berlin,12,Business Class Flight,Customer Visit,No,6000,Sales,2,450
80854,DE,Berlin,ES,Madrid,13,BMW 3 diesel,Internal Business Trip,Yes,8000,Marketing,2,900
80858,MX,Mexico City,US,Miami,16,BMW 3 plugin hybrid,Customer Visit,No,9000,Marketing,5,1200
80860,CN,Beijing,IN,New Delhi,10,Economy Flight,Partner Visit,No,7000,Sales,3,1350
80861,US,New York,CA,Toronto,12,Business Class Flight,Enablement,Yes,8000,Sales,1,2850
80862,BR,Ṣo Paulo,US,Miami,10,Economy Flight,Partner Visit,No,9000,Customer Support,2,300
80863,MX,Mexico City,US,Miami,13,BMW 3 diesel,Customer Visit,No,6000,Executive Management,2,2700
80865,MX,Mexico City,US,Miami,13,BMW 3 diesel,Conference/Exhibition,Yes,10000,Product Management,2,900
80875,AU,Sydney,SG,Singapore,10,Economy Flight,Conference/Exhibition,No,8000,Operations,6,1800
80878,AU,Sydney,SG,Singapore,12,Business Class Flight,Customer Visit,Yes,10000,Sales,4,2250
80879,CN,Beijing,RU,Moscow,14,Volkswagen Golf diesel,Conference/Exhibition,No,10000,Executive Management,4,300
80885,AU,Sydney,SG,Singapore,10,Economy Flight,Customer Visit,No,9000,Executive Management,5,3600
