TripID,TravelRequestID,ExpenseRequestID,ExpenseDenialReason,ExpenseReimbursementReason,ExpenseReimbursementAmount,ReasonForTransportCancellation,NewTransportSelection,ReasonForNewTransport,NewHotelSelection,ReasonForNewHotel,NewModeOfTransportation,TransportationPriceDifference,ReasonForTransportationChange,ReasonForDelay,ExtensionLength,DaysPreapproved,ProcessCode
72327,TR072327,EXP072327,Personal expense,Policy exception approved,386.68,,,,,,,,,,,2,V1
72328,TR072328,EXP072328,,Partial reimbursement,488.06,,Rebooked flight,Cheaper fare,New hotel chosen,Location preference,,,,,,4,V24
72331,TR072331,EXP072331,,Partial reimbursement,229.29,,,,,,,,,,,2,V16
72337,TR072337,EXP072337,,Policy exception approved,125.38,,,,,,,,,,,3,V1
72338,TR072338,EXP072338,,Standard travel reimbursement,438.37,,,,,,Updated Business Class Flight,-3.54,Client preference,,,2,V1
72342,TR072342,EXP072342,,Policy exception approved,249.34,,,,,,,,,,,3,V1
72344,TR072344,EXP072344,,Standard travel reimbursement,355.41,,,,,,,,,,,4,V16
72345,TR072345,EXP072345,,Policy exception approved,414.59,,,,,,,,,,,2,V1
72346,TR072346,EXP072346,,Partial reimbursement,258.4,,,,,,,,,,,2,V1
72350,TR072350,EXP072350,,Policy exception approved,560.6,,,,,,,,,,,0,V1
72357,TR072357,EXP072357,Missing receipt,Partial reimbursement,434.54,,,,,,,,,,,4,V1
72358,TR072358,EXP072358,,Policy exception approved,189.5,,,,,,,,,,,4,V25
72359,TR072359,EXP072359,,Partial reimbursement,128.37,,,,,,,,,,2.0,1,V19
72361,TR072361,EXP072361,,Standard travel reimbursement,223.4,,,,,,,,,,,1,V1
72366,TR072366,EXP072366,,Standard travel reimbursement,463.22,,,,New hotel chosen,Location preference,,,,,,1,V22
72368,TR072368,EXP072368,,Standard travel reimbursement,437.81,,,,,,,,,,,1,V1
72377,TR072377,EXP072377,,Standard travel reimbursement,287.46,,,,,,,,,,1.0,4,V18
72382,TR072382,EXP072382,Personal expense,Standard travel reimbursement,383.47,,,,,,,,,,,1,V22
72385,TR072385,EXP072385,,Policy exception approved,410.7,,,,,,,,,,,2,V16
72386,TR072386,EXP072386,Missing receipt,Partial reimbursement,572.98,,Rebooked flight,Schedule conflict,,,Updated Business Class Flight,209.38,Cost optimization,,,4,V15
72389,TR072389,EXP072389,Personal expense,Policy exception approved,560.34,,,,,,,,,Weather delay,,2,V11
72393,TR072393,EXP072393,,Standard travel reimbursement,192.81,,,,,,,,,,,2,V1
72396,TR072396,EXP072396,Late submission,Policy exception approved,464.53,,,,New hotel chosen,Location preference,,,,,,1,V6
72399,TR072399,EXP072399,,Partial reimbursement,421.19,,,,,,,,,,,2,V1
72407,TR072407,EXP072407,,Partial reimbursement,362.79,,,,,,,,,,2.0,3,V17
72408,TR072408,EXP072408,Out of policy,Standard travel reimbursement,509.19,,,,,,,,,,,3,V1
72409,TR072409,EXP072409,Personal expense,Policy exception approved,272.03,,Rebooked flight,Schedule conflict,,,Updated Economy Flight,114.06,Safety concern,,,1,V15
72418,TR072418,EXP072418,Out of policy,Partial reimbursement,123.91,Weather disruption,,,,,,,,,,0,V12
72419,TR072419,EXP072419,,Partial reimbursement,419.61,,,,,,,,,,,4,V1
72420,TR072420,EXP072420,,Policy exception approved,556.57,,,,,,,,,,,0,V1
72421,TR072421,EXP072421,,Policy exception approved,455.33,,,,,,,,,Weather delay,,3,V1
72425,TR072425,EXP072425,,Partial reimbursement,146.92,,,,,,,,,,4.0,3,V19
72434,TR072434,EXP072434,,Policy exception approved,430.77,,,,,,Updated Business Class Flight,-134.76,Cost optimization,,,4,V13
72435,TR072435,EXP072435,,Standard travel reimbursement,394.75,,,,,,,,,,,4,V13
72438,TR072438,EXP072438,,Standard travel reimbursement,433.02,,,,,,,,,,,4,V1
72441,TR072441,EXP072441,,Standard travel reimbursement,592.37,,,,,,,,,,,2,V1
72449,TR072449,EXP072449,,Policy exception approved,209.02,,,,,,,,,,2.0,1,V17
72453,TR072453,EXP072453,,Policy exception approved,516.36,,Rebooked flight,Better schedule,Alternative hotel selected,Availability,,,,,,0,V10
72462,TR072462,EXP072462,Late submission,Partial reimbursement,485.41,,,,,,,,,,,4,V1
72484,TR072484,EXP072484,,Standard travel reimbursement,483.1,,,,,,,,,,2.0,4,V18
72485,TR072485,EXP072485,,Partial reimbursement,379.19,,,,,,,,,,4.0,3,V17
72489,TR072489,EXP072489,,Partial reimbursement,425.08,,,,,,,,,,,1,V1
72492,TR072492,EXP072492,,Standard travel reimbursement,326.37,,,,,,,,,,,0,V1
72495,TR072495,EXP072495,Missing receipt,Partial reimbursement,507.74,,,,,,,,,,3.0,3,V17
72497,TR072497,EXP072497,,Standard travel reimbursement,317.57,Weather disruption,,,,,Updated Business Class Flight,49.14,Cost optimization,Airport congestion,,2,V12
72498,TR072498,EXP072498,,Standard travel reimbursement,437.69,,,,,,,,,,,0,V1
72500,TR072500,EXP072500,,Policy exception approved,250.19,,,,,,,,,,,1,V1
72503,TR072503,EXP072503,,Partial reimbursement,412.78,,,,,,,,,,,2,V1
72504,TR072504,EXP072504,,Standard travel reimbursement,501.67,,,,,,,,,,,1,V1
72505,TR072505,EXP072505,Personal expense,Standard travel reimbursement,522.36,,Rebooked rental,Better schedule,,,,,,,,4,V23
72506,TR072506,EXP072506,,Partial reimbursement,364.72,,,,,,,,,Security screening,,1,V16
72508,TR072508,EXP072508,,Policy exception approved,462.61,,,,,,,,,,,4,V1
72517,TR072517,EXP072517,Out of policy,Partial reimbursement,469.93,Vehicle issue,,,,,,,,,,4,V12
72519,TR072519,EXP072519,,Policy exception approved,335.69,,,,,,,,,,,1,V13
72521,TR072521,EXP072521,,Policy exception approved,407.6,,,,,,,,,,3.0,2,V18
72523,TR072523,EXP072523,,Policy exception approved,219.26,Operational issue,,,,,Updated Economy Flight,-220.3,Safety concern,,,2,V8
72526,TR072526,EXP072526,Missing receipt,,213.79,,,,,,,,,,3.0,1,V18
72530,TR072530,EXP072530,,Standard travel reimbursement,179.45,,Rebooked flight,Schedule conflict,New hotel chosen,Quality issue,,,,,,2,V23
72531,TR072531,EXP072531,,Standard travel reimbursement,310.56,,,,,,,,,,,2,V1
72535,TR072535,EXP072535,,Standard travel reimbursement,466.06,,,,,,,,,,,2,V1
72536,TR072536,EXP072536,,Standard travel reimbursement,462.57,Weather disruption,,,,,,,,,,3,V8
72537,TR072537,EXP072537,,Partial reimbursement,582.82,,,,,,,,,,,0,V1
72538,TR072538,EXP072538,Out of policy,Standard travel reimbursement,514.34,,,,,,,,,,,1,V32
72539,TR072539,EXP072539,Out of policy,Policy exception approved,150.66,,,,,,,,,,,3,V1
72541,TR072541,EXP072541,,Standard travel reimbursement,501.13,,,,New hotel chosen,Rate change,,,,,,1,V1
72549,TR072549,EXP072549,,Standard travel reimbursement,379.94,,,,,,,,,,,0,V1
72553,TR072553,EXP072553,Out of policy,Partial reimbursement,348.6,,,,New hotel chosen,Hotel overbooked,,,,,,0,V1
72555,TR072555,EXP072555,,Partial reimbursement,210.6,,Rebooked flight,Route change,,,Updated Business Class Flight,97.29,Time constraints,,,4,V27
72564,TR072564,EXP072564,Late submission,Policy exception approved,291.35,,,,,,,,,,,3,V1
72566,TR072566,EXP072566,,Partial reimbursement,444.22,,Rebooked flight,Better schedule,Alternative hotel selected,Availability,,,,,,3,V10
72578,TR072578,EXP072578,,Policy exception approved,325.02,,,,,,,,,,,2,V1
72582,TR072582,EXP072582,,Standard travel reimbursement,362.48,,Rebooked flight,Route change,,,Updated Business Class Flight,181.07,Safety concern,,,3,V15
72592,TR072592,EXP072592,,Partial reimbursement,143.65,,Rebooked rental,Better schedule,,,,,,,,3,V23
72593,TR072593,EXP072593,,Partial reimbursement,291.07,,,,,,,,,,4.0,2,V18
72597,TR072597,EXP072597,,Policy exception approved,360.72,,,,,,,,,Security screening,,4,V11
72598,TR072598,EXP072598,,Partial reimbursement,311.62,,Rebooked flight,Schedule conflict,,,,,,,,1,V9
72605,TR072605,EXP072605,Missing receipt,Partial reimbursement,579.65,,,,,,,,,Security screening,,1,V1
72606,TR072606,EXP072606,,Policy exception approved,179.36,Personal emergency,,,,,,,,,,1,V8
72613,TR072613,EXP072613,,Standard travel reimbursement,300.13,,,,,,Updated Business Class Flight,102.15,Cost optimization,,,1,V14
72615,TR072615,EXP072615,,Standard travel reimbursement,276.37,,,,New hotel chosen,Rate change,,,,,3.0,1,V19
72617,TR072617,EXP072617,,Partial reimbursement,400.28,,Rebooked rental,Schedule conflict,,,Updated BMW 3 diesel,83.84,Safety concern,,,3,V15
72618,TR072618,EXP072618,,Policy exception approved,569.22,,,,,,,,,,4.0,4,V17
72621,TR072621,EXP072621,,Partial reimbursement,511.48,,,,,,,,,,,4,V1
72625,TR072625,EXP072625,,Partial reimbursement,282.91,,,,,,Updated Volkswagen Golf petrol,-326.33,Safety concern,,,2,V20
72632,TR072632,EXP072632,Personal expense,Policy exception approved,554.42,,,,,,,,,Mechanical issue,,4,V1
72637,TR072637,EXP072637,,Partial reimbursement,284.62,,,,,,,,,,,2,V16
72638,TR072638,EXP072638,,Partial reimbursement,422.09,,,,,,,,,,,3,V1
72655,TR072655,EXP072655,Missing receipt,Policy exception approved,478.39,,,,,,,,,,,2,V1
72656,TR072656,EXP072656,,Policy exception approved,401.56,,,,,,,,,,,2,V22
72662,TR072662,EXP072662,,Standard travel reimbursement,444.05,,,,,,,,,,,3,V1
72665,TR072665,EXP072665,,Standard travel reimbursement,446.41,,,,,,,,,,4.0,2,V18
72670,TR072670,EXP072670,,Policy exception approved,582.74,Operational issue,,,,,,,,,,0,V1
72677,TR072677,EXP072677,,Policy exception approved,461.84,,,,,,,,,,3.0,4,V19
72683,TR072683,EXP072683,,Policy exception approved,290.1,,,,,,,,,,,2,V14
72684,TR072684,EXP072684,,Standard travel reimbursement,425.99,,,,,,,,,,,3,V1
72687,TR072687,EXP072687,,Partial reimbursement,487.99,,Rebooked flight,Cheaper fare,,,,,,,,0,V23
72701,TR072701,EXP072701,Personal expense,Partial reimbursement,231.69,,,,,,,,,,,4,V1
72706,TR072706,EXP072706,,Standard travel reimbursement,288.12,,,,,,Updated Volkswagen Golf petrol,-8.89,Time constraints,,,1,V1
72709,TR072709,EXP072709,,Partial reimbursement,156.34,,,,New hotel chosen,Location preference,,,,,,4,V20
72711,TR072711,EXP072711,,Partial reimbursement,203.99,,,,,,,,,,,3,V1
72714,TR072714,EXP072714,,Standard travel reimbursement,458.57,,,,,,,,,,,1,V1
72716,TR072716,EXP072716,Out of policy,Standard travel reimbursement,298.38,,,,,,Updated Economy Flight,119.15,Time constraints,,,1,V22
72727,TR072727,EXP072727,,Standard travel reimbursement,516.32,,,,,,,,,,,4,V1
72729,TR072729,EXP072729,,Partial reimbursement,545.12,,,,,,,,,,,0,V1
72732,TR072732,EXP072732,,Partial reimbursement,174.38,,,,,,,,,,,4,V21
72748,TR072748,EXP072748,,Policy exception approved,258.12,,,,,,Updated Business Class Flight,-29.55,Time constraints,,,2,V1
72749,TR072749,EXP072749,,Partial reimbursement,393.26,,,,,,,,,,,3,V20
72751,TR072751,EXP072751,,Policy exception approved,167.55,,,,,,,,,,,0,V1
72754,TR072754,EXP072754,,Policy exception approved,445.29,,,,New hotel chosen,Hotel overbooked,,,,,,0,V13
72755,TR072755,EXP072755,,Partial reimbursement,164.04,,,,,,Updated Economy Flight,17.57,Time constraints,,,4,V1
72756,TR072756,EXP072756,,Partial reimbursement,460.57,,Rebooked flight,Cheaper fare,Alternative hotel selected,Quality issue,,,,,,0,V10
72760,TR072760,EXP072760,,Policy exception approved,299.34,Personal emergency,,,,,,,,,,3,V1
72771,TR072771,EXP072771,,Partial reimbursement,241.72,,,,,,,,,,,1,V1
72773,TR072773,EXP072773,,Standard travel reimbursement,346.51,,,,,,,,,,,3,V1
72775,TR072775,EXP072775,,Policy exception approved,308.0,,,,,,,,,,4.0,4,V18
72776,TR072776,EXP072776,,Standard travel reimbursement,394.24,,,,,,,,,,,3,V1
72777,TR072777,EXP072777,,Policy exception approved,493.61,,,,,,,,,,3.0,4,V19
72781,TR072781,EXP072781,,Policy exception approved,364.15,,,,,,,,,,,1,V1
72786,TR072786,EXP072786,,Partial reimbursement,477.19,Airline schedule change,,,,,,,,,,4,V13
72790,TR072790,EXP072790,,Partial reimbursement,436.74,,,,,,,,,Mechanical issue,,1,V11
72799,TR072799,EXP072799,,Standard travel reimbursement,205.28,,,,,,,,,,3.0,4,V17
72801,TR072801,EXP072801,,Standard travel reimbursement,490.0,,,,,,,,,,,2,V1
72803,TR072803,EXP072803,,Partial reimbursement,243.83,Airline schedule change,,,,,,,,,,1,V12
72805,TR072805,EXP072805,,Standard travel reimbursement,210.36,,,,,,Updated Business Class Flight,32.11,Safety concern,,2.0,1,V17
72806,TR072806,EXP072806,,Policy exception approved,251.84,,,,,,,,,,,4,V20
72809,TR072809,EXP072809,,Partial reimbursement,183.94,,,,New hotel chosen,Hotel overbooked,,,,,,4,V1
72816,TR072816,EXP072816,,Partial reimbursement,177.32,,,,,,,,,,,3,V13
72817,TR072817,EXP072817,,Standard travel reimbursement,296.63,,,,New hotel chosen,Location preference,,,,,,3,V1
72831,TR072831,EXP072831,,Standard travel reimbursement,199.95,,,,,,Updated Volkswagen Golf petrol,13.86,Time constraints,,,4,V1
72832,TR072832,EXP072832,Missing receipt,Policy exception approved,374.0,,Rebooked train,Better schedule,,,Updated Train,102.81,Safety concern,,,0,V15
72835,TR072835,EXP072835,,Policy exception approved,137.97,,,,,,,,,,,0,V1
72840,TR072840,EXP072840,Personal expense,Partial reimbursement,347.25,,,,New hotel chosen,Rate change,,,,,,3,V1
72846,TR072846,EXP072846,,Standard travel reimbursement,249.26,,,,,,,,,,2.0,3,V17
72848,TR072848,EXP072848,,Policy exception approved,306.76,,,,,,,,,,,3,V1
72851,TR072851,EXP072851,,Standard travel reimbursement,427.07,,,,,,,,,,,1,V20
72863,TR072863,EXP072863,Personal expense,Standard travel reimbursement,423.95,,,,,,,,,,,0,V1
72888,TR072888,EXP072888,,Policy exception approved,151.26,,,,,,,,,,,1,V20
72893,TR072893,EXP072893,,Partial reimbursement,466.05,,,,,,,,,,,2,V1
72896,TR072896,EXP072896,Missing receipt,Partial reimbursement,406.11,,,,,,,,,,,2,V1
72898,TR072898,EXP072898,,Policy exception approved,400.96,Weather disruption,,,,,,,,,,0,V16
72901,TR072901,EXP072901,,Partial reimbursement,434.5,,Rebooked flight,Better schedule,,,Updated First Class Flight,200.24,Client preference,,,4,V15
72908,TR072908,EXP072908,,Partial reimbursement,155.41,,,,,,,,,,,3,V1
72915,TR072915,EXP072915,,Standard travel reimbursement,465.33,,,,,,,,,,1.0,3,V19
72917,TR072917,EXP072917,,Standard travel reimbursement,395.48,,,,,,,,,,,4,V1
72920,TR072920,EXP072920,Out of policy,Partial reimbursement,375.62,,,,,,,,,,,2,V1
72921,TR072921,EXP072921,,Standard travel reimbursement,505.47,,,,,,Updated Economy Flight,-82.37,Safety concern,,,2,V1
72927,TR072927,EXP072927,,Standard travel reimbursement,426.16,,,,,,,,,,4.0,4,V18
72938,TR072938,EXP072938,,Partial reimbursement,411.27,Personal emergency,,,,,,,,,,1,V8
72943,TR072943,EXP072943,Late submission,Policy exception approved,544.3,,,,,,,,,,,0,V1
72948,TR072948,EXP072948,,Policy exception approved,429.02,,,,,,,,,,,4,V20
72949,TR072949,EXP072949,,Policy exception approved,249.04,,,,,,,,,,,1,V1
72954,TR072954,EXP072954,,Policy exception approved,446.39,,,,,,,,,Weather delay,,4,V1
72961,TR072961,EXP072961,,Policy exception approved,373.0,,Rebooked rental,Better schedule,New hotel chosen,Quality issue,,,,,,1,V5
72970,TR072970,EXP072970,Personal expense,,501.72,,,,,,,,,,2.0,4,V18
72976,TR072976,EXP072976,,Policy exception approved,336.7,,,,,,,,,,,3,V1
72978,TR072978,EXP072978,,Partial reimbursement,548.87,,,,,,,,,,,2,V14
72990,TR072990,EXP072990,,Standard travel reimbursement,335.76,,,,,,,,,,,2,V13
72991,TR072991,EXP072991,,Standard travel reimbursement,337.38,,,,,,Updated Economy Flight,-205.01,Safety concern,,,2,V1
72992,TR072992,EXP072992,,Partial reimbursement,504.74,,,,,,,,,,,4,V13
72995,TR072995,EXP072995,,Standard travel reimbursement,204.55,,,,,,,,,,2.0,3,V19
73001,TR073001,EXP073001,,Policy exception approved,446.04,,Rebooked flight,Cheaper fare,,,,,,,,3,V23
73009,TR073009,EXP073009,,Policy exception approved,193.63,,,,,,,,,,,0,V1
73010,TR073010,EXP073010,,Policy exception approved,440.22,,,,,,,,,,,4,V1
73014,TR073014,EXP073014,,Standard travel reimbursement,478.86,,Rebooked rental,Cheaper fare,,,,,,,,2,V9
73017,TR073017,EXP073017,,Partial reimbursement,387.33,,,,,,,,,,,1,V1
73020,TR073020,EXP073020,,Partial reimbursement,599.48,,,,,,Updated Train,66.35,Safety concern,,,4,V1
73022,TR073022,EXP073022,,Policy exception approved,278.64,,,,,,,,,,,0,V1
73028,TR073028,EXP073028,Missing receipt,Partial reimbursement,167.26,,,,,,,,,,,1,V1
73035,TR073035,EXP073035,,Standard travel reimbursement,317.92,,,,,,,,,,,2,V33
73037,TR073037,EXP073037,Late submission,Policy exception approved,529.97,,,,New hotel chosen,Rate change,,,,,,0,V1
73040,TR073040,EXP073040,Out of policy,Partial reimbursement,223.46,,,,,,,,,,,0,V1
73044,TR073044,EXP073044,,Partial reimbursement,288.33,,Rebooked flight,Better schedule,,,,,,,,0,V4
73055,TR073055,EXP073055,,Partial reimbursement,451.65,,,,,,,,,,,1,V1
73057,TR073057,EXP073057,,Partial reimbursement,458.02,,,,,,,,,,4.0,1,V18
73061,TR073061,EXP073061,,Standard travel reimbursement,543.71,,,,,,,,,,,3,V1
73073,TR073073,EXP073073,,Partial reimbursement,155.07,,,,,,,,,,,0,V1
73075,TR073075,EXP073075,,Standard travel reimbursement,269.07,,,,,,,,,,,1,V21
73083,TR073083,EXP073083,Missing receipt,Standard travel reimbursement,503.63,,,,,,,,,,,1,V1
73086,TR073086,EXP073086,,Partial reimbursement,223.29,,,,New hotel chosen,Quality issue,,,,,,2,V1
73089,TR073089,EXP073089,,Policy exception approved,444.7,,,,,,,,,,,4,V2
73101,TR073101,EXP073101,,Partial reimbursement,327.67,,,,,,,,,,,0,V1
73119,TR073119,EXP073119,,Partial reimbursement,371.17,,,,,,,,,,,0,V1
73125,TR073125,EXP073125,,Policy exception approved,311.69,,,,,,,,,,,1,V22
73127,TR073127,EXP073127,,Standard travel reimbursement,575.05,,,,,,,,,,,2,V25
73131,TR073131,EXP073131,,Standard travel reimbursement,401.43,,,,,,,,,Airport congestion,3.0,3,V17
73133,TR073133,EXP073133,,Policy exception approved,440.01,,,,,,,,,,,4,V1
73134,TR073134,EXP073134,,Policy exception approved,319.77,,Rebooked rental,Better schedule,,,,,,Traffic congestion,,2,V29
73138,TR073138,EXP073138,,Partial reimbursement,253.62,,,,,,,,,,,1,V20
73142,TR073142,EXP073142,Personal expense,Standard travel reimbursement,126.61,,,,,,,,,,,0,V1
73150,TR073150,EXP073150,,Standard travel reimbursement,547.3,,Rebooked flight,Better schedule,Alternative hotel selected,Rate change,,,,Airport congestion,,4,V7
73151,TR073151,EXP073151,,Standard travel reimbursement,442.25,,,,,,,,,Airport congestion,,1,V11
73154,TR073154,EXP073154,,Partial reimbursement,149.4,,,,,,,,,,,4,V25
73157,TR073157,,,,,,,,,,,,,,2.0,4,V18
73166,TR073166,EXP073166,,Partial reimbursement,545.1,,,,,,,,,Weather delay,,0,V28
73169,TR073169,EXP073169,,Partial reimbursement,473.57,Personal emergency,Rebooked flight,Better schedule,,,,,,Airport congestion,3.0,3,V19
73176,TR073176,EXP073176,,Policy exception approved,261.41,,,,,,,,,,,2,V25
73180,TR073180,EXP073180,,Policy exception approved,197.03,,,,,,,,,Weather delay,,4,V28
73181,TR073181,EXP073181,,Standard travel reimbursement,193.13,,,,,,,,,,,0,V1
73182,TR073182,EXP073182,,Standard travel reimbursement,362.96,,,,,,,,,,,3,V1
73186,TR073186,EXP073186,,Policy exception approved,436.07,,,,,,,,,,3.0,4,V17
73187,TR073187,EXP073187,,Standard travel reimbursement,574.56,,,,,,,,,,,1,V1
73192,TR073192,EXP073192,,Policy exception approved,425.65,,,,,,,,,,,1,V1
73193,TR073193,EXP073193,,Policy exception approved,436.48,,,,,,,,,,,4,V1
73204,TR073204,EXP073204,,Partial reimbursement,465.43,,,,,,,,,,,0,V1
73206,TR073206,EXP073206,Missing receipt,Standard travel reimbursement,128.78,,,,,,,,,,,1,V1
73207,TR073207,EXP073207,,Policy exception approved,455.71,,,,,,,,,,,3,V21
73209,TR073209,EXP073209,,Partial reimbursement,334.55,,,,,,,,,,,3,V14
73210,TR073210,EXP073210,,Partial reimbursement,363.06,,,,,,,,,,,4,V16
73211,TR073211,EXP073211,,Policy exception approved,107.8,,,,,,,,,,,1,V1
73214,TR073214,EXP073214,,Policy exception approved,152.97,Personal emergency,,,,,,,,,,2,V12
73216,TR073216,EXP073216,,Partial reimbursement,222.38,,,,,,,,,,,2,V1
73222,TR073222,EXP073222,,Policy exception approved,410.37,,,,,,,,,,,2,V1
73228,TR073228,EXP073228,,Standard travel reimbursement,214.36,,,,New hotel chosen,Location preference,Updated Economy Flight,-67.48,Safety concern,,,4,V20
73233,TR073233,EXP073233,,Policy exception approved,432.38,,,,New hotel chosen,Rate change,,,,Airport congestion,,4,V20
73239,TR073239,EXP073239,,Partial reimbursement,237.58,,,,,,,,,,,3,V1
73241,TR073241,EXP073241,Out of policy,Standard travel reimbursement,441.01,,,,,,,,,,2.0,4,V17
73248,TR073248,EXP073248,,Standard travel reimbursement,397.44,,,,,,,,,,,0,V1
73249,TR073249,EXP073249,,Partial reimbursement,391.57,,,,,,,,,Security screening,,2,V1
73251,TR073251,EXP073251,,Standard travel reimbursement,396.37,,,,,,,,,,,0,V1
